id,subject,catalog_number,code,academic_group,academic_org,career_level,effective_year,level,department,title
125090,ENGEC,535,ENGEC 535,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 535
125091,ENGEC,541,ENGEC 541,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 541
125095,ENGEC,551,ENGEC 551,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 551
125096,ENGEC,552,ENGEC 552,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 552
125117,ENGEC,577,ENGEC 577,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 577
125118,ENGEC,578,ENGEC 578,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 578
125119,ENGEC,579S,ENGEC 579S,ENG,SUM,UGRD,2023,Graduate,SUM,ENGEC 579S
125121,ENGEC,579,ENGEC 579,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 579
125153,ENGEC,713,ENGEC 713,ENG,ENG,GRAD,2023,Graduate,ENG,ENGEC 713
125166,ENGEC,727,ENGEC 727,ENG,ENG,GRAD,2024,Graduate,ENG,ENGEC 727
125167,ENGEC,728,ENGEC 728,ENG,ENG,GRAD,2024,Graduate,ENG,ENGEC 728
125170,ENGEC,731,ENGEC 731,ENG,ENG,GRAD,2023,Graduate,ENG,ENGEC 731
181043,SPHPH,885,SPHPH 885,SPH,SPH,GRAD,2023,Graduate,SPH,SPHPH 885
181044,SEDDE,562S,SEDDE 562S,WED,SED,UGRD,2023,Graduate,SED,SEDDE 562S
181045,KHCAN,105,KHCAN 105,BU1,KHC,UGRD,2023,Undergraduate Lower,KHC,KHCAN 105
181046,ENGEC,594E,ENGEC 594E,ENG,ENG,UGRD,2023,Graduate,ENG,ENGEC 594E
181047,SARSH,110,SARSH 110,SAR,SAR,UGRD,2023,Undergraduate Lower,SAR,SARSH 110
181048,COMCO,145,COMCO 145,COM,COM,UGRD,2024,Undergraduate Lower,COM,COMCO 145
181049,CASCC,318,CASCC 318,CAS,CASCC,UGRD,2024,Advanced Undergraduate,CASCC,CASCC 318
181050,CASLK,430,CASLK 430,CAS,CASWL,UGRD,2023,Advanced Undergraduate,CASWL,CASLK 430
181051,SPHOM,704,SPHOM 704,SPH,SPH,GRAD,2023,Graduate,SPH,SPHOM 704
181052,METAD,808S,METAD 808S,MET,SUM,GRAD,2023,Graduate,SUM,METAD 808S
181053,CFAML,598E,CFAML 598E,CFA,SAB,UGRD,2022,Graduate,SAB,CFAML 598E
181054,SEDDE,535,SEDDE 535,WED,SED,UGRD,2023,Graduate,SED,SEDDE 535
181055,GRSHI,908S,GRSHI 908S,GRS,SUM,GRAD,2023,Graduate,SUM,GRSHI 908S
181056,ENGXM,360E,ENGXM 360E,ENG,SAB,UGRD,2022,Advanced Undergraduate,SAB,ENGXM 360E
181057,COMFT,700,COMFT 700,COM,COM,GRAD,2023,Graduate,COM,COMFT 700
181058,CASAN,518,CASAN 518,CAS,CASAN,UGRD,2023,Graduate,CASAN,CASAN 518
181059,CASAN,349,CASAN 349,CAS,CASAN,UGRD,2023,Advanced Undergraduate,CASAN,CASAN 349
181060,GRSAN,749,GRSAN 749,GRS,GRSAN,GRAD,2023,Graduate,GRSAN,GRSAN 749
181061,SARHS,438,SARHS 438,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARHS 438
181062,SARSH,240,SARSH 240,SAR,SAR,UGRD,2023,Undergraduate Upper,SAR,SARSH 240
181063,SARSH,350,SARSH 350,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 350
181064,SARSH,415,SARSH 415,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 415
181065,GMSBR,650,GMSBR 650,MED,GMS,GRAD,2024,Graduate,GMS,GMSBR 650
181066,CASLS,318,CASLS 318,CAS,CASRS,UGRD,2023,Advanced Undergraduate,CASRS,CASLS 318
181067,LAWAM,895,LAWAM 895,LAW,LAW,LAW,2023,Graduate,LAW,LAWAM 895
181068,CASJS,257,CASJS 257,CAS,CASJS,UGRD,2023,Undergraduate Upper,CASJS,CASJS 257
181069,EOPEL,20,EOPEL 20,BU1,EOP,UGRD,2023,Introductory,EOP,EOPEL 20
181070,CDSDS,587,CDSDS 587,CDS,CDS,UGRD,2023,Graduate,CDS,CDSDS 587
181071,CFAMP,425,CFAMP 425,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAMP 425
181072,SPHOM,701,SPHOM 701,SPH,SPH,GRAD,2023,Graduate,SPH,SPHOM 701
181073,SPHOM,702,SPHOM 702,SPH,SPH,GRAD,2023,Graduate,SPH,SPHOM 702
181074,CFAAR,872S,CFAAR 872S,CFA,CFA,GRAD,2023,Graduate,CFA,CFAAR 872S
181075,CFAMH,340,CFAMH 340,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAMH 340
103164,CASEE,519,CASEE 519,CAS,CASEE,UGRD,2022,Graduate,CASEE,CASEE 519
103173,CASEE,528,CASEE 528,CAS,CASEE,UGRD,2022,Graduate,CASEE,CASEE 528
103179,CASEE,533,CASEE 533,CAS,CASEE,UGRD,2022,Graduate,CASEE,CASEE 533
103187,CASEE,540,CASEE 540,CAS,CASEE,UGRD,2022,Graduate,CASEE,CASEE 540
103191,CASEE,545,CASEE 545,CAS,CASEE,UGRD,2022,Graduate,CASEE,CASEE 545
103193,CASEE,552,CASEE 552,CAS,CASEE,UGRD,2022,Graduate,CASEE,CASEE 552
109056,CASPS,333S,CASPS 333S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASPS 333S
109057,CASPS,333,CASPS 333,CAS,CASPS,UGRD,2022,Advanced Undergraduate,CASPS,CASPS 333
109064,CASPS,337,CASPS 337,CAS,CASPS,UGRD,2022,Advanced Undergraduate,CASPS,CASPS 337
109065,CASPS,338S,CASPS 338S,CAS,SUM,UGRD,2022,Advanced Undergraduate,SUM,CASPS 338S
109066,CASPS,338,CASPS 338,CAS,CASPS,UGRD,2022,Advanced Undergraduate,CASPS,CASPS 338
109067,CASPS,339S,CASPS 339S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASPS 339S
109068,CASPS,339,CASPS 339,CAS,CASPS,UGRD,2023,Advanced Undergraduate,CASPS,CASPS 339
109151,CASPS,532,CASPS 532,CAS,CASPS,UGRD,2022,Graduate,CASPS,CASPS 532
125175,ENGEC,744,ENGEC 744,ENG,ENG,GRAD,2024,Graduate,ENG,ENGEC 744
125179,ENGEC,752,ENGEC 752,ENG,ENG,GRAD,2024,Graduate,ENG,ENGEC 752
125180,ENGEC,753,ENGEC 753,ENG,ENG,GRAD,2024,Graduate,ENG,ENGEC 753
125197,ENGEC,777,ENGEC 777,ENG,ENG,GRAD,2023,Graduate,ENG,ENGEC 777
125258,ENGEK,103E,ENGEK 103E,ENG,ENG,UGRD,2023,Undergraduate Lower,ENG,ENGEK 103E
125259,ENGEK,103,ENGEK 103,ENG,ENG,UGRD,2023,Undergraduate Lower,ENG,ENGEK 103
125335,ENGEK,301E,ENGEK 301E,ENG,SAB,UGRD,2023,Advanced Undergraduate,SAB,ENGEK 301E
125338,ENGEK,301,ENGEK 301,ENG,ENG,UGRD,2023,Advanced Undergraduate,ENG,ENGEK 301
125380,ENGEK,335,ENGEK 335,ENG,ENG,UGRD,2023,Advanced Undergraduate,ENG,ENGEK 335
125482,ENGEK,697E,ENGEK 697E,ENG,ENG,GRAD,2022,Graduate,ENG,ENGEK 697E
125485,ENGEK,698E,ENGEK 698E,ENG,ENG,GRAD,2022,Graduate,ENG,ENGEK 698E
181076,CFAAR,321E,CFAAR 321E,CFA,SAB,UGRD,2023,Advanced Undergraduate,SAB,CFAAR 321E
181077,ENGXB,594E,ENGXB 594E,ENG,SAB,UGRD,2023,Graduate,SAB,ENGXB 594E
181078,ENGXM,404E,ENGXM 404E,ENG,SAB,UGRD,2023,Advanced Undergraduate,SAB,ENGXM 404E
181079,EOPEL,51,EOPEL 51,BU1,EOP,UGRD,2023,Introductory,EOP,EOPEL 51
181080,COMFT,719,COMFT 719,COM,COM,GRAD,2023,Graduate,COM,COMFT 719
181081,QSTIM,430E,QSTIM 430E,QST,SAB,UGRD,2023,Advanced Undergraduate,SAB,QSTIM 430E
181082,CASIR,323E,CASIR 323E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASIR 323E
181083,METAD,619,METAD 619,MET,MET,GRAD,2023,Graduate,MET,METAD 619
181084,SARSH,220,SARSH 220,SAR,SAR,UGRD,2023,Undergraduate Upper,SAR,SARSH 220
181085,SARSH,230,SARSH 230,SAR,SAR,UGRD,2023,Undergraduate Upper,SAR,SARSH 230
181086,SARSH,325,SARSH 325,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 325
181087,SARSH,340,SARSH 340,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 340
181088,COMFT,715,COMFT 715,COM,COM,GRAD,2023,Graduate,COM,COMFT 715
181089,GMSBR,730,GMSBR 730,MED,GMS,GRAD,2023,Graduate,GMS,GMSBR 730
181090,CFAMH,671,CFAMH 671,CFA,CFA,GRAD,2023,Graduate,CFA,CFAMH 671
181091,CASEE,562,CASEE 562,CAS,CASEE,UGRD,2023,Graduate,CASEE,CASEE 562
181092,STHTO,844,STHTO 844,STH,STH,GRAD,2023,Graduate,STH,STHTO 844
181093,CFAME,499E,CFAME 499E,CFA,SAB,UGRD,2022,Advanced Undergraduate,SAB,CFAME 499E
181094,SPHEH,727,SPHEH 727,SPH,SPH,GRAD,2023,Graduate,SPH,SPHEH 727
181095,SPHBS,880,SPHBS 880,SPH,SPH,GRAD,2024,Graduate,SPH,SPHBS 880
181096,CDSDS,561,CDSDS 561,CDS,CDS,UGRD,2023,Graduate,CDS,CDSDS 561
181097,CDSDS,526,CDSDS 526,CDS,CDS,UGRD,2023,Graduate,CDS,CDSDS 526
181098,KHCHI,107,KHCHI 107,BU1,KHC,UGRD,2023,Undergraduate Lower,KHC,KHCHI 107
181099,QSTMS,764,QSTMS 764,QST,QST,GRAD,2023,Graduate,QST,QSTMS 764
181100,CASAN,353,CASAN 353,CAS,CASAN,UGRD,2023,Advanced Undergraduate,CASAN,CASAN 353
181101,CASCS,541,CASCS 541,CAS,CASCS,UGRD,2023,Graduate,CASCS,CASCS 541
181102,METAD,581,METAD 581,MET,MET,UGRD,2023,Graduate,MET,METAD 581
181103,SARSH,335,SARSH 335,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 335
181104,SARSH,355,SARSH 355,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 355
181105,SARSH,356,SARSH 356,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARSH 356
181106,SHAHF,801,SHAHF 801,SHA,SHA,GRAD,2023,Graduate,SHA,SHAHF 801
181107,LAWAM,983,LAWAM 983,LAW,LAW,LAW,2023,Graduate,LAW,LAWAM 983
181108,CDSDS,680,CDSDS 680,CDS,CDS,GRAD,2023,Graduate,CDS,CDSDS 680
181109,SARHS,469,SARHS 469,SAR,SAR,UGRD,2023,Advanced Undergraduate,SAR,SARHS 469
181110,SPHPH,703S,SPHPH 703S,SPH,SPH,GRAD,2023,Graduate,SPH,SPHPH 703S
103575,CASEN,486,CASEN 486,CAS,CASEN,UGRD,2023,Advanced Undergraduate,CASEN,CASEN 486
109221,CASPY,212S,CASPY 212S,CAS,SUM,UGRD,2022,Undergraduate Upper,SUM,CASPY 212S
109223,CASPY,212,CASPY 212,CAS,CASPY,UGRD,2022,Undergraduate Upper,CASPY,CASPY 212
125550,ENGME,345,ENGME 345,ENG,ENG,UGRD,2023,Advanced Undergraduate,ENG,ENGME 345
125604,ENGME,460E,ENGME 460E,ENG,SAB,UGRD,2022,Advanced Undergraduate,SAB,ENGME 460E
125606,ENGME,460,ENGME 460,ENG,ENG,UGRD,2022,Advanced Undergraduate,ENG,ENGME 460
181111,MEDMS,900,MEDMS 900,MED,MED,MEDS,2023,Graduate,MED,MEDMS 900
181112,SEDDE,531,SEDDE 531,WED,SED,UGRD,2023,Graduate,SED,SEDDE 531
181113,SEDDE,563,SEDDE 563,WED,SED,UGRD,2023,Graduate,SED,SEDDE 563
181114,COMFT,736,COMFT 736,COM,COM,GRAD,2023,Graduate,COM,COMFT 736
181115,STHMR,718,STHMR 718,STH,STH,GRAD,2023,Graduate,STH,STHMR 718
181116,QSTMS,765,QSTMS 765,QST,QST,GRAD,2023,Graduate,QST,QSTMS 765
181117,QSTMS,766,QSTMS 766,QST,QST,GRAD,2023,Graduate,QST,QSTMS 766
181118,QSTMS,774,QSTMS 774,QST,QST,GRAD,2023,Graduate,QST,QSTMS 774
181119,COMFT,717,COMFT 717,COM,COM,GRAD,2023,Graduate,COM,COMFT 717
181120,CASAN,201,CASAN 201,CAS,CASAN,UGRD,2023,Undergraduate Upper,CASAN,CASAN 201
181121,CASAR,591,CASAR 591,CAS,CASAR,UGRD,2023,Graduate,CASAR,CASAR 591
181122,CFAMP,580,CFAMP 580,CFA,CFA,UGRD,2023,Graduate,CFA,CFAMP 580
181123,CFAMH,890,CFAMH 890,CFA,CFA,GRAD,2023,Graduate,CFA,CFAMH 890
181124,CFAMT,441,CFAMT 441,CFA,CFA,UGRD,2024,Advanced Undergraduate,CFA,CFAMT 441
181125,CASIN,299,CASIN 299,CAS,CAS,UGRD,2024,Undergraduate Upper,CAS,CASIN 299
181126,KHCAH,103,KHCAH 103,BU1,KHC,UGRD,2023,Undergraduate Lower,KHC,KHCAH 103
181127,CASHI,553,CASHI 553,CAS,CASHI,UGRD,2023,Graduate,CASHI,CASHI 553
181128,EOPOR,022S,EOPOR 022S,BU1,EOP,UGRD,2023,Introductory,EOP,EOPOR 022S
181129,CASWS,395,CASWS 395,CAS,CASWS,UGRD,2023,Advanced Undergraduate,CASWS,CASWS 395
181130,SPHOM,700,SPHOM 700,SPH,SPH,GRAD,2023,Graduate,SPH,SPHOM 700
181131,METAD,580S,METAD 580S,MET,SUM,UGRD,2023,Graduate,SUM,METAD 580S
181132,SEDDE,502S,SEDDE 502S,WED,SED,UGRD,2023,Graduate,SED,SEDDE 502S
181133,ENGXB,592E,ENGXB 592E,ENG,SAB,UGRD,2023,Graduate,SAB,ENGXB 592E
181134,SDMGD,640,SDMGD 640,SDM,SDM,DENT,2023,Graduate,SDM,SDMGD 640
181135,CDSDS,200S,CDSDS 200S,CDS,SUM,UGRD,2023,Undergraduate Upper,SUM,CDSDS 200S
181136,COMFT,425,COMFT 425,COM,COM,UGRD,2023,Advanced Undergraduate,COM,COMFT 425
181137,CFAAR,404S,CFAAR 404S,CFA,SUM,UGRD,2023,Advanced Undergraduate,SUM,CFAAR 404S
181138,CASAN,202,CASAN 202,CAS,CASAN,UGRD,2023,Undergraduate Upper,CASAN,CASAN 202
181139,CASAN,283,CASAN 283,CAS,CASAN,UGRD,2023,Undergraduate Upper,CASAN,CASAN 283
182862,CASSO,852,CASSO 852,CAS,CASSO,GRAD,2023,Graduate,CASSO,CASSO 852
184185,SDMRS,996,SDMRS 996,SDM,SDM,DENT,2024,Graduate,SDM,SDMRS 996
184186,CFAMH,340E,CFAMH 340E,CFA,SAB,UGRD,2023,Advanced Undergraduate,SAB,CFAMH 340E
184187,OTPMS,501S,OTPMS 501S,BU1,OTP,UGRD,2023,Graduate,OTP,OTPMS 501S
184188,GRSSO,888,GRSSO 888,GRS,GRSSO,GRAD,2023,Graduate,GRSSO,GRSSO 888
103745,CASEN,572,CASEN 572,CAS,CASEN,UGRD,2023,Graduate,CASEN,CASEN 572
103800,CASEN,582S,CASEN 582S,CAS,SUM,UGRD,2023,Graduate,SUM,CASEN 582S
103807,CASEN,582,CASEN 582,CAS,CASEN,UGRD,2023,Graduate,CASEN,CASEN 582
103811,CASEN,583,CASEN 583,CAS,CASEN,UGRD,2022,Graduate,CASEN,CASEN 583
110009,CASSO,315E,CASSO 315E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASSO 315E
110010,CASSO,315S,CASSO 315S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASSO 315S
110011,CASSO,315,CASSO 315,CAS,CASSO,UGRD,2023,Advanced Undergraduate,CASSO,CASSO 315
110123,CASSO,459,CASSO 459,CAS,CASSO,UGRD,2022,Advanced Undergraduate,CASSO,CASSO 459
125689,ENGME,584,ENGME 584,ENG,ENG,UGRD,2022,Graduate,ENG,ENGME 584
125693,ENGME,690,ENGME 690,ENG,ENG,GRAD,2022,Graduate,ENG,ENGME 690
184189,CGSHU,450,CGSHU 450,CGS,CGS,UGRD,2024,Advanced Undergraduate,CGS,CGSHU 450
184190,SHAHF,747S,SHAHF 747S,SHA,SHA,GRAD,2025,Graduate,SHA,SHAHF 747S
184191,SARHS,538,SARHS 538,SAR,SAR,UGRD,2023,Graduate,SAR,SARHS 538
184192,CASAH,330,CASAH 330,CAS,CASAH,UGRD,2024,Advanced Undergraduate,CASAH,CASAH 330
184193,SEDRS,630,SEDRS 630,WED,SED,GRAD,2023,Graduate,SED,SEDRS 630
184194,SDMRS,801,SDMRS 801,SDM,SDM,DENT,2024,Graduate,SDM,SDMRS 801
184195,CASLZ,315,CASLZ 315,CAS,CASWL,UGRD,2024,Advanced Undergraduate,CASWL,CASLZ 315
184196,CASWS,333,CASWS 333,CAS,CASWS,UGRD,2023,Advanced Undergraduate,CASWS,CASWS 333
184197,SSWCP,757,SSWCP 757,SSW,SSW,GRAD,2023,Graduate,SSW,SSWCP 757
184198,CASHI,527,CASHI 527,CAS,CASHI,UGRD,2023,Graduate,CASHI,CASHI 527
184199,GMSOH,735,GMSOH 735,MED,GMS,GRAD,2023,Graduate,GMS,GMSOH 735
184200,SSWCP,755,SSWCP 755,SSW,SSW,GRAD,2023,Graduate,SSW,SSWCP 755
184201,SARHP,497S,SARHP 497S,SAR,SUM,UGRD,2023,Advanced Undergraduate,SUM,SARHP 497S
184202,SHAHF,746,SHAHF 746,SHA,SHA,GRAD,2025,Graduate,SHA,SHAHF 746
184203,SDMRS,802,SDMRS 802,SDM,SDM,DENT,2024,Graduate,SDM,SDMRS 802
184204,SDMRS,803,SDMRS 803,SDM,SDM,DENT,2024,Graduate,SDM,SDMRS 803
184205,SDMOR,809,SDMOR 809,SDM,SDM,DENT,2023,Graduate,SDM,SDMOR 809
184206,CASEN,403,CASEN 403,CAS,CASEN,UGRD,2024,Advanced Undergraduate,CASEN,CASEN 403
184207,QSTBA,878,QSTBA 878,QST,QST,GRAD,2023,Graduate,QST,QSTBA 878
184208,OTPMS,303S,OTPMS 303S,BU1,OTP,UGRD,2023,Advanced Undergraduate,OTP,OTPMS 303S
184209,SDMRS,994,SDMRS 994,SDM,SDM,DENT,2024,Graduate,SDM,SDMRS 994
184210,SDMRS,995,SDMRS 995,SDM,SDM,DENT,2024,Graduate,SDM,SDMRS 995
184211,SSWHB,790,SSWHB 790,SSW,SSW,GRAD,2023,Graduate,SSW,SSWHB 790
184212,CASWR,320,CASWR 320,CAS,CASWR,UGRD,2024,Advanced Undergraduate,CASWR,CASWR 320
184213,CASWS,401S,CASWS 401S,CAS,SUM,UGRD,2023,Advanced Undergraduate,SUM,CASWS 401S
184214,GRSEE,795S,GRSEE 795S,GRS,SUM,GRAD,2023,Graduate,SUM,GRSEE 795S
184215,QSTBA,891,QSTBA 891,QST,QST,GRAD,2023,Graduate,QST,QSTBA 891
184216,GRSBI,714,GRSBI 714,GRS,GRSBI,GRAD,2023,Graduate,GRSBI,GRSBI 714
184217,SSWCP,756,SSWCP 756,SSW,SSW,GRAD,2023,Graduate,SSW,SSWCP 756
184218,KHCHI,105,KHCHI 105,BU1,KHC,UGRD,2023,Undergraduate Lower,KHC,KHCHI 105
184219,CASAA,574,CASAA 574,CAS,CASAA,UGRD,2024,Graduate,CASAA,CASAA 574
184220,SEDCE,812,SEDCE 812,WED,SED,GRAD,2023,Graduate,SED,SEDCE 812
184221,QSTMO,842,QSTMO 842,QST,QST,GRAD,2024,Graduate,QST,QSTMO 842
184222,CASCS,392,CASCS 392,CAS,CASCS,UGRD,2023,Advanced Undergraduate,CASCS,CASCS 392
110533,CASWR,120S,CASWR 120S,CAS,SUM,UGRD,2023,Undergraduate Lower,SUM,CASWR 120S
110541,CASWR,151,CASWR 151,CAS,CASWR,UGRD,2023,Undergraduate Lower,CASWR,CASWR 151
110542,CASWR,152S,CASWR 152S,CAS,SUM,UGRD,2023,Undergraduate Lower,SUM,CASWR 152S
110543,CASWR,152,CASWR 152,CAS,CASWR,UGRD,2023,Undergraduate Lower,CASWR,CASWR 152
110548,CASWR,415,CASWR 415,CAS,CASWR,UGRD,2023,Advanced Undergraduate,CASWR,CASWR 415
110550,CASWR,597,CASWR 597,CAS,CASWR,UGRD,2023,Graduate,CASWR,CASWR 597
110552,CASWR,599,CASWR 599,CAS,CASWR,UGRD,2023,Graduate,CASWR,CASWR 599
110593,CASWS,326,CASWS 326,CAS,CASWS,UGRD,2023,Advanced Undergraduate,CASWS,CASWS 326
110642,CASWS,452,CASWS 452,CAS,CASWS,UGRD,2022,Advanced Undergraduate,CASWS,CASWS 452
110829,CDSDS,120,CDSDS 120,CDS,CDS,UGRD,2023,Undergraduate Lower,CDS,CDSDS 120
125947,ENGMS,523,ENGMS 523,ENG,ENG,UGRD,2024,Graduate,ENG,ENGMS 523
125976,ENGMS,764,ENGMS 764,ENG,ENG,GRAD,2024,Graduate,ENG,ENGMS 764
125989,ENGMS,925,ENGMS 925,ENG,ENG,GRAD,2024,Graduate,ENG,ENGMS 925
126339,ENGSE,704,ENGSE 704,ENG,ENG,GRAD,2024,Graduate,ENG,ENGSE 704
184223,QSTSM,460,QSTSM 460,QST,QST,UGRD,2024,Advanced Undergraduate,QST,QSTSM 460
184224,SPHSB,730,SPHSB 730,SPH,SPH,GRAD,2024,Graduate,SPH,SPHSB 730
184225,CASEE,360,CASEE 360,CAS,CASEE,UGRD,2024,Advanced Undergraduate,CASEE,CASEE 360
184226,CASWS,542,CASWS 542,CAS,CASWS,UGRD,2024,Graduate,CASWS,CASWS 542
184227,SEDDE,533,SEDDE 533,WED,SED,UGRD,2023,Graduate,SED,SEDDE 533
184228,METUA,808S,METUA 808S,MET,SUM,GRAD,2023,Graduate,SUM,METUA 808S
184229,HUBCC,291,HUBCC 291,BU1,HUB,UGRD,2024,Undergraduate Upper,HUB,HUBCC 291
184230,QSTES,729,QSTES 729,QST,QST,GRAD,2024,Graduate,QST,QSTES 729
184231,COMFT,528,COMFT 528,COM,COM,UGRD,2024,Graduate,COM,COMFT 528
184232,CASAN,508,CASAN 508,CAS,CASAN,UGRD,2024,Graduate,CASAN,CASAN 508
184233,CASEE,387,CASEE 387,CAS,CASEE,UGRD,2024,Advanced Undergraduate,CASEE,CASEE 387
184234,CASJS,387,CASJS 387,CAS,CASJS,UGRD,2024,Advanced Undergraduate,CASJS,CASJS 387
184235,CASCL,249,CASCL 249,CAS,CASCL,UGRD,2024,Undergraduate Upper,CASCL,CASCL 249
184236,CASWS,562,CASWS 562,CAS,CASWS,UGRD,2024,Graduate,CASWS,CASWS 562
184237,CDSDS,480,CDSDS 480,CDS,CDS,UGRD,2023,Advanced Undergraduate,CDS,CDSDS 480
184238,SEDDE,503,SEDDE 503,WED,SED,UGRD,2023,Graduate,SED,SEDDE 503
184239,SEDDE,504,SEDDE 504,WED,SED,UGRD,2023,Graduate,SED,SEDDE 504
184240,SEDDE,501,SEDDE 501,WED,SED,UGRD,2023,Graduate,SED,SEDDE 501
184241,ENGEK,800,ENGEK 800,ENG,ENG,GRAD,2023,Graduate,ENG,ENGEK 800
184242,SEDED,530E,SEDED 530E,WED,SED,UGRD,2023,Graduate,SED,SEDED 530E
184243,CASAN,291,CASAN 291,CAS,CASAN,UGRD,2024,Undergraduate Upper,CASAN,CASAN 291
184244,CDSDS,688,CDSDS 688,CDS,CDS,GRAD,2023,Graduate,CDS,CDSDS 688
184245,SDMPR,804,SDMPR 804,SDM,SDM,DENT,2024,Graduate,SDM,SDMPR 804
184246,GMSMS,701,GMSMS 701,MED,GMS,GRAD,2023,Graduate,GMS,GMSMS 701
184247,SEDDE,507,SEDDE 507,WED,SED,UGRD,2023,Graduate,SED,SEDDE 507
184248,SEDDE,564,SEDDE 564,WED,SED,UGRD,2023,Graduate,SED,SEDDE 564
184249,CASPO,336,CASPO 336,CAS,CASPO,UGRD,2024,Advanced Undergraduate,CASPO,CASPO 336
184250,GRSEN,797,GRSEN 797,GRS,GRSEN,GRAD,2023,Graduate,GRSEN,GRSEN 797
184251,CASPO,280,CASPO 280,CAS,CASPO,UGRD,2023,Undergraduate Upper,CASPO,CASPO 280
184253,SHAHF,802,SHAHF 802,SHA,SHA,GRAD,2024,Graduate,SHA,SHAHF 802
184254,CDSDS,729,CDSDS 729,CDS,CDS,GRAD,2024,Graduate,CDS,CDSDS 729
184255,CASLJ,430,CASLJ 430,CAS,CASWL,UGRD,2024,Advanced Undergraduate,CASWL,CASLJ 430
184256,GRSRN,732,GRSRN 732,GRS,GRSRN,GRAD,2024,Graduate,GRSRN,GRSRN 732
105515,CASIR,338E,CASIR 338E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASIR 338E
105541,CASIR,356E,CASIR 356E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASIR 356E
105544,CASIR,359E,CASIR 359E,CAS,SAB,UGRD,2023,Advanced Undergraduate,SAB,CASIR 359E
105545,CASIR,359,CASIR 359,CAS,PAR,UGRD,2023,Advanced Undergraduate,PAR,CASIR 359
105745,CASIR,526,CASIR 526,CAS,PAR,UGRD,2022,Graduate,PAR,CASIR 526
110857,CDSDS,563,CDSDS 563,CDS,CDS,UGRD,2022,Graduate,CDS,CDSDS 563
110861,CDSDS,594,CDSDS 594,CDS,CDS,UGRD,2024,Graduate,CDS,CDSDS 594
110930,CFAAR,226E,CFAAR 226E,CFA,SAB,UGRD,2023,Undergraduate Upper,SAB,CFAAR 226E
110931,CFAAR,226,CFAAR 226,CFA,CFA,UGRD,2023,Undergraduate Upper,CFA,CFAAR 226
110945,CFAAR,238,CFAAR 238,CFA,CFA,UGRD,2023,Undergraduate Upper,CFA,CFAAR 238
110946,CFAAR,239,CFAAR 239,CFA,CFA,UGRD,2023,Undergraduate Upper,CFA,CFAAR 239
110949,CFAAR,241,CFAAR 241,CFA,CFA,UGRD,2023,Undergraduate Upper,CFA,CFAAR 241
110980,CFAAR,321,CFAAR 321,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAAR 321
111001,CFAAR,329E,CFAAR 329E,CFA,SAB,UGRD,2023,Advanced Undergraduate,SAB,CFAAR 329E
111004,CFAAR,329,CFAAR 329,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAAR 329
111040,CFAAR,345,CFAAR 345,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAAR 345
111044,CFAAR,346,CFAAR 346,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAAR 346
111063,CFAAR,382E,CFAAR 382E,CFA,SAB,UGRD,2023,Advanced Undergraduate,SAB,CFAAR 382E
111066,CFAAR,382,CFAAR 382,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAAR 382
111067,CFAAR,385E,CFAAR 385E,CFA,SAB,UGRD,2023,Advanced Undergraduate,SAB,CFAAR 385E
111069,CFAAR,385S,CFAAR 385S,CFA,SUM,UGRD,2023,Advanced Undergraduate,SUM,CFAAR 385S
111071,CFAAR,385,CFAAR 385,CFA,CFA,UGRD,2023,Advanced Undergraduate,CFA,CFAAR 385
111073,CFAAR,386E,CFAAR 386E,CFA,SAB,UGRD,2023,Advanced Undergraduate,SAB,CFAAR 386E
